Date,Timestamp,Invoice No.,Item Name,Price,Qty.,Sub Total,Discount,Tax,Final Total,Table No.,Server Name,Covers,Variation,Category,HSN
2023-05-20,2023-05-20 13:55:13,24993,Fresh Lemon Juice,35.0,1.0,35.0,0.0,1.76,36.76,1.0,biller,0,,Deserts & Mocktails,
2023-05-20,2023-05-20 13:55:13,24993,Pulka (2 No),40.0,1.0,40.0,0.0,2.0,42.0,1.0,biller,0,,Indian Breads,
2023-05-20,2023-05-20 13:55:13,24993,Tandoor Chicken ( Quarter),100.0,1.0,100.0,0.0,5.0,105.0,1.0,biller,0,,Non Veg Tandoor,
2023-05-20,2023-05-20 14:08:29,24994,Curd Rice,90.0,4.0,360.0,0.0,18.0,378.0,15.0,biller,0,,VEG BIRYANI & RICE,
2023-05-20,2023-05-20 14:08:29,24994,Egg Fried Rice,140.0,1.0,140.0,0.0,7.0,147.0,15.0,biller,0,,NON VEG BRIYANI & RICE,
2023-05-20,2023-05-20 14:08:29,24994,Mint Lemon Juice,40.0,1.0,40.0,0.0,2.0,42.0,15.0,biller,0,,Deserts & Mocktails,
2023-05-20,2023-05-20 14:14:00,24995,Blue Lagoon,99.0,1.0,99.0,0.0,4.96,103.96,2.0,biller,0,,Deserts & Mocktails,
2023-05-20,2023-05-20 14:14:00,24995,Egg Noodles,140.0,1.0,140.0,0.0,7.0,147.0,2.0,biller,0,,NON VEG BRIYANI & RICE,
2023-05-20,2023-05-20 14:14:00,24995,Mineral Water,20.0,1.0,20.0,0.0,1.0,21.0,2.0,biller,0,,Deserts & Mocktails,
2023-05-20,2023-05-20 14:14:00,24995,Paneer Butter Masala,150.0,1.0,150.0,0.0,7.5,157.5,2.0,biller,0,,Veg Gravy,
2023-05-20,2023-05-20 14:14:00,24995,Romali Roti (1 No),50.0,2.0,100.0,0.0,5.0,105.0,2.0,biller,0,,Indian Breads,
2023-05-20,2023-05-20 14:16:50,24996,Gobi Manchurian,120.0,1.0,120.0,0.0,6.0,126.0,13.0,biller,0,,Veg Starters,
2023-05-20,2023-05-20 14:16:50,24996,Paneer Pulao,140.0,1.0,140.0,0.0,7.0,147.0,13.0,biller,0,,VEG BIRYANI & RICE,
2023-05-20,2023-05-20 14:16:50,24996,Veg Fried Rice,130.0,1.0,130.0,0.0,6.5,136.5,13.0,biller,0,,VEG BIRYANI & RICE,
2023-05-20,2023-05-20 14:20:42,24997,Chicken Fried Rice,160.0,1.0,160.0,0.0,8.0,168.0,14.0,biller,0,,NON VEG BRIYANI & RICE,
2023-05-20,2023-05-20 14:53:51,24998,Butter Milk,40.0,1.0,40.0,0.0,2.0,42.0,45.0,biller,0,,Deserts & Mocktails,
2023-05-20,2023-05-20 15:06:40,24999,Butter Scotch Scoop,80.0,1.0,80.0,0.0,4.0,84.0,15.0,biller,0,,Deserts & Mocktails,
2023-05-20,2023-05-20 15:06:40,24999,Egg Briyani With Raitha And Chicken Gravy,140.0,1.0,140.0,0.0,7.0,147.0,15.0,biller,0,,NON VEG BRIYANI & RICE,
2023-05-20,2023-05-20 15:06:40,24999,Venila Milk Shake,110.0,1.0,110.0,0.0,5.5,115.5,15.0,biller,0,,Deserts & Mocktails,
2023-05-20,2023-05-20 15:07:53,25000,Baby Corn 65,160.0,1.0,160.0,0.0,8.0,168.0,4.0,biller,0,,Veg Starters,
2023-05-20,2023-05-20 15:07:53,25000,Chocolate Scoop,80.0,1.0,80.0,0.0,4.0,84.0,4.0,biller,0,,Deserts & Mocktails,
2023-05-20,2023-05-20 15:07:53,25000,French Fries,100.0,1.0,100.0,0.0,5.0,105.0,4.0,biller,0,,Veg Starters,
2023-05-20,2023-05-20 15:07:53,25000,Paneer- 65,140.0,1.0,140.0,0.0,7.0,147.0,4.0,biller,0,,Veg Starters,
2023-05-20,2023-05-20 15:33:03,25001,Butter Scotch Scoop,80.0,1.0,80.0,12.0,3.4,71.4,50.0,biller,0,,Deserts & Mocktails,
2023-05-20,2023-05-20 15:33:03,25001,Lemon Soda,50.0,1.0,50.0,7.5,2.12,44.62,50.0,biller,0,,Deserts & Mocktails,
2023-05-20,2023-05-20 15:33:03,25001,Lemon Soda,50.0,1.0,50.0,7.5,2.12,44.62,50.0,biller,0,,Deserts & Mocktails,
2023-05-20,2023-05-20 15:33:03,25001,Paneer- 65,140.0,1.0,140.0,21.0,5.96,124.96,50.0,biller,0,,Veg Starters,
2023-05-20,2023-05-20 15:43:28,25002,Soft Drink 600ml,40.0,1.0,40.0,0.0,2.0,42.0,49.0,biller,0,,Deserts & Mocktails,
2023-05-20,2023-05-20 16:22:56,25003,Chicken Biriyani With Raitha And Gravy,160.0,1.0,160.0,0.0,8.0,168.0,1.0,biller,0,,NON VEG BRIYANI & RICE,
2023-05-20,2023-05-20 16:35:48,25004,Butter Chicken Gravy,170.0,1.0,170.0,0.0,8.5,178.5,4.0,biller,0,,Non Veg Gravy,
2023-05-20,2023-05-20 16:35:48,25004,Chicken Pallipalayam,160.0,1.0,160.0,0.0,8.0,168.0,4.0,biller,0,,NON VEG STARTERS CHICKEN,
2023-05-20,2023-05-20 16:35:48,25004,Mineral Water,20.0,1.0,20.0,0.0,1.0,21.0,4.0,biller,0,,Deserts & Mocktails,
2023-05-20,2023-05-20 16:35:48,25004,Pulka (2 No),40.0,3.0,120.0,0.0,6.0,126.0,4.0,biller,0,,Indian Breads,
2023-05-20,2023-05-20 16:35:48,25004,Schezwan Paneer,150.0,1.0,150.0,0.0,7.5,157.5,4.0,biller,0,,Veg Starters,
2023-05-20,2023-05-20 16:35:48,25004,Soft Drink 600ml,40.0,1.0,40.0,0.0,2.0,42.0,4.0,biller,0,,Deserts & Mocktails,
2023-05-20,2023-05-20 16:49:55,25005,Mojito,99.0,2.0,198.0,0.0,9.9,207.9,2.0,biller,0,,Deserts & Mocktails,
2023-05-20,2023-05-20 17:01:26,25006,Lemon Soda,50.0,1.0,50.0,0.0,2.5,52.5,49.0,biller,0,,Deserts & Mocktails,
2023-05-20,2023-05-20 17:01:26,25006,Lemon Terror,60.0,1.0,60.0,0.0,3.0,63.0,49.0,biller,0,,Deserts & Mocktails,
2023-05-20,2023-05-20 20:18:06,25007,Mineral Water,20.0,1.0,20.0,0.0,1.0,21.0,45.0,biller,0,,Deserts & Mocktails,
2023-05-20,2023-05-20 20:18:06,25007,Prawn Biriyani,170.0,1.0,170.0,0.0,8.5,178.5,45.0,biller,0,,NON VEG BRIYANI & RICE,
2023-05-20,2023-05-20 20:18:06,25007,Prawn Fried Rice,170.0,1.0,170.0,0.0,8.5,178.5,45.0,biller,0,,NON VEG BRIYANI & RICE,
2023-05-20,2023-05-20 20:42:35,25008,Kalaki,30.0,1.0,30.0,0.0,1.5,31.5,12.0,biller,0,,NON VEG STARTERS EGG,
2023-05-20,2023-05-20 20:42:35,25008,Thandoor Chicken Half,199.0,1.0,199.0,0.0,9.94,208.94,12.0,biller,0,,Non Veg Tandoor,
2023-05-20,2023-05-20 21:07:29,25009,Lemon Soda,50.0,1.0,50.0,0.0,2.5,52.5,18.0,biller,0,,Deserts & Mocktails,
2023-05-20,2023-05-20 21:07:29,25009,Mixed Veg Curry,140.0,1.0,140.0,0.0,7.0,147.0,18.0,biller,0,,Veg Gravy,
2023-05-20,2023-05-20 21:07:29,25009,Mushroom - 65,120.0,1.0,120.0,0.0,6.0,126.0,18.0,biller,0,,Veg Starters,
2023-05-20,2023-05-20 21:07:29,25009,Pulka (2 No),40.0,1.0,40.0,0.0,2.0,42.0,18.0,biller,0,,Indian Breads,
2023-05-20,2023-05-20 21:07:29,25009,Roti,40.0,2.0,80.0,0.0,4.0,84.0,18.0,biller,0,,Indian Breads,
2023-05-20,2023-05-20 21:07:34,25010,Chicken Biriyani With Raitha And Gravy,160.0,1.0,160.0,0.0,8.0,168.0,3.0,biller,0,,NON VEG BRIYANI & RICE,
2023-05-20,2023-05-20 21:07:34,25010,Schewan Veg Fried Rice,130.0,1.0,130.0,0.0,6.5,136.5,3.0,biller,0,,VEG BIRYANI & RICE,
2023-05-20,2023-05-20 21:08:33,25011,Mineral Water,20.0,1.0,20.0,0.0,1.0,21.0,4.0,biller,0,,Deserts & Mocktails,
2023-05-20,2023-05-20 21:08:33,25011,Strawberry Milk Shake,100.0,1.0,100.0,0.0,5.0,105.0,4.0,biller,0,,Deserts & Mocktails,
2023-05-20,2023-05-20 21:25:17,25012,Butter Naan,60.0,4.0,240.0,0.0,12.0,252.0,14.0,biller,0,,Indian Breads,
2023-05-20,2023-05-20 21:25:17,25012,Fresh Lemon Juice,35.0,2.0,70.0,0.0,3.5,73.5,14.0,biller,0,,Deserts & Mocktails,
2023-05-20,2023-05-20 21:25:17,25012,Pepper Chicken Gravy,170.0,1.0,170.0,0.0,8.5,178.5,14.0,biller,0,,Non Veg Gravy,
2023-05-20,2023-05-20 21:26:45,25013,Butter Scotch Scoop,80.0,1.0,80.0,0.0,4.0,84.0,13.0,biller,0,,Deserts & Mocktails,
2023-05-20,2023-05-20 21:26:45,25013,Butterscotch Milk Shake,110.0,1.0,110.0,0.0,5.5,115.5,13.0,biller,0,,Deserts & Mocktails,
2023-05-20,2023-05-20 21:26:45,25013,Chicken Biriyani With Raitha And Gravy,160.0,1.0,160.0,0.0,8.0,168.0,13.0,biller,0,,NON VEG BRIYANI & RICE,
2023-05-20,2023-05-20 21:26:45,25013,Chicken Lolly Pop,190.0,1.0,190.0,0.0,9.5,199.5,13.0,biller,0,,NON VEG STARTERS CHICKEN,
2023-05-20,2023-05-20 21:26:45,25013,Fish Manchurian Dry,199.0,1.0,199.0,0.0,9.94,208.94,13.0,biller,0,,NON VEG STARTERS FISH,
2023-05-20,2023-05-20 21:26:45,25013,Lemon Soda,50.0,1.0,50.0,0.0,2.5,52.5,13.0,biller,0,,Deserts & Mocktails,
2023-05-20,2023-05-20 21:26:45,25013,Mineral Water,20.0,1.0,20.0,0.0,1.0,21.0,13.0,biller,0,,Deserts & Mocktails,
2023-05-20,2023-05-20 21:26:45,25013,Mineral Water,20.0,1.0,20.0,0.0,1.0,21.0,13.0,biller,0,,Deserts & Mocktails,
2023-05-20,2023-05-20 21:26:45,25013,Prawn Pepper Fry,199.0,1.0,199.0,0.0,9.94,208.94,13.0,biller,0,,NON VEG STARTERS FISH,
2023-05-20,2023-05-20 21:26:45,25013,Strawberry Milk Shake,100.0,1.0,100.0,0.0,5.0,105.0,13.0,biller,0,,Deserts & Mocktails,
2023-05-20,2023-05-20 21:26:45,25013,Strawberry Scoop,80.0,1.0,80.0,0.0,4.0,84.0,13.0,biller,0,,Deserts & Mocktails,
2023-05-20,2023-05-20 21:35:23,25014,French Fries,100.0,1.0,100.0,0.0,5.0,105.0,6.0,biller,0,,Veg Starters,
2023-05-20,2023-05-20 21:35:23,25014,Soft Drink 600ml,40.0,1.0,40.0,0.0,2.0,42.0,6.0,biller,0,,Deserts & Mocktails,
2023-05-20,2023-05-20 21:40:55,25015,Mineral Water,20.0,1.0,20.0,0.0,1.0,21.0,11.0,biller,0,,Deserts & Mocktails,
2023-05-20,2023-05-20 21:47:27,25016,Butter Milk,40.0,1.0,40.0,0.0,2.0,42.0,1.0,biller,0,,Deserts & Mocktails,
2023-05-20,2023-05-20 21:59:26,25017,Chicken Lolly Pop,190.0,1.0,190.0,0.0,9.5,199.5,18.0,biller,0,,NON VEG STARTERS CHICKEN,
2023-05-20,2023-05-20 21:59:26,25017,Hot And Sour Chicken Soup,90.0,1.0,90.0,0.0,4.5,94.5,18.0,biller,0,,Non Veg Soup,
2023-05-20,2023-05-20 21:59:26,25017,Mineral Water,20.0,1.0,20.0,0.0,1.0,21.0,18.0,biller,0,,Deserts & Mocktails,
2023-05-20,2023-05-20 21:59:26,25017,Sweet Corn Veg Soup,80.0,1.0,80.0,0.0,4.0,84.0,18.0,biller,0,,Veg Soup,
2023-05-20,2023-05-20 22:02:56,25018,Chocolate Milk Shake,110.0,1.0,110.0,0.0,5.5,115.5,16.0,biller,0,,Deserts & Mocktails,
2023-05-20,2023-05-20 22:02:56,25018,Fish Manchurian Dry,199.0,1.0,199.0,0.0,9.94,208.94,16.0,biller,0,,NON VEG STARTERS FISH,
2023-05-20,2023-05-20 22:02:56,25018,Fresh Lemon Juice,35.0,1.0,35.0,0.0,1.76,36.76,16.0,biller,0,,Deserts & Mocktails,
2023-05-20,2023-05-20 22:02:56,25018,Mineral Water,20.0,2.0,40.0,0.0,2.0,42.0,16.0,biller,0,,Deserts & Mocktails,
2023-05-20,2023-05-20 22:02:56,25018,Prawn Fried Rice,170.0,1.0,170.0,0.0,8.5,178.5,16.0,biller,0,,NON VEG BRIYANI & RICE,
2023-05-20,2023-05-20 22:02:56,25018,Schewan  Chicken Fried Rice,160.0,1.0,160.0,0.0,8.0,168.0,16.0,biller,0,,NON VEG BRIYANI & RICE,
2023-05-20,2023-05-20 22:02:56,25018,Thandoor Chicken Full,389.0,1.0,389.0,0.0,19.46,408.46,16.0,biller,0,,Non Veg Tandoor,
2023-05-20,2023-05-20 22:02:56,25018,Venila Milk Shake,110.0,1.0,110.0,0.0,5.5,115.5,16.0,biller,0,,Deserts & Mocktails,
2023-05-20,2023-05-20 22:02:56,25018,Venilla Scoop,80.0,1.0,80.0,0.0,4.0,84.0,16.0,biller,0,,Deserts & Mocktails,
2023-05-20,2023-05-20 22:12:58,25019,Chicken Manchurian Dry,190.0,1.0,190.0,0.0,9.5,199.5,2.0,biller,0,,NON VEG STARTERS CHICKEN,
2023-05-20,2023-05-20 22:12:58,25019,Mixed Fried Rice,170.0,1.0,170.0,0.0,8.5,178.5,2.0,biller,0,,NON VEG BRIYANI & RICE,
2023-05-20,2023-05-20 22:12:58,25019,Pepper Tandoori Chicken ( Half ),209.0,1.0,209.0,0.0,10.46,219.46,2.0,biller,0,,Non Veg Tandoor,
2023-05-20,2023-05-20 22:12:58,25019,"Plain Briyani With Raitha, Gravy.",130.0,1.0,130.0,0.0,6.5,136.5,2.0,biller,0,,VEG BIRYANI & RICE,
2023-05-20,2023-05-20 22:12:58,25019,Schezwan Chicken  Fried Rice,160.0,1.0,160.0,0.0,8.0,168.0,2.0,biller,0,,NON VEG BRIYANI & RICE,
2023-05-20,2023-05-20 22:12:58,25019,Soft Drink 600ml,40.0,1.0,40.0,0.0,2.0,42.0,2.0,biller,0,,Deserts & Mocktails,
2023-05-20,2023-05-20 22:27:01,25020,Butterscotch Milk Shake,110.0,2.0,220.0,0.0,11.0,231.0,4.0,biller,0,,Deserts & Mocktails,
2023-05-20,2023-05-20 22:27:01,25020,French Fries,100.0,1.0,100.0,0.0,5.0,105.0,4.0,biller,0,,Veg Starters,
2023-05-20,2023-05-20 22:27:01,25020,Mint Lime Soda,55.0,2.0,110.0,0.0,5.5,115.5,4.0,biller,0,,Deserts & Mocktails,
2023-05-20,2023-05-20 22:27:01,25020,Pichi Potta Kozhi Varuval,160.0,1.0,160.0,0.0,8.0,168.0,4.0,biller,0,,NON VEG STARTERS CHICKEN,
2023-05-20,2023-05-20 22:34:49,25021,Chicken 65,160.0,1.0,160.0,0.0,8.0,168.0,1.0,biller,0,,NON VEG STARTERS CHICKEN,
2023-05-20,2023-05-20 22:34:49,25021,Egg Fried Rice,140.0,1.0,140.0,0.0,7.0,147.0,1.0,biller,0,,NON VEG BRIYANI & RICE,
2023-05-20,2023-05-20 22:34:49,25021,Lemon Soda,50.0,1.0,50.0,0.0,2.5,52.5,1.0,biller,0,,Deserts & Mocktails,
2023-05-20,2023-05-20 22:36:38,25022,Chicken 65,160.0,2.0,320.0,0.0,16.0,336.0,13.0,biller,0,,NON VEG STARTERS CHICKEN,
2023-05-20,2023-05-20 22:36:38,25022,Chicken Noodles,160.0,1.0,160.0,0.0,8.0,168.0,13.0,biller,0,,NON VEG BRIYANI & RICE,
2023-05-20,2023-05-20 22:36:51,25023,Fresh Lemon Juice,35.0,1.0,35.0,0.0,1.76,36.76,7.0,biller,0,,Deserts & Mocktails,
2023-05-20,2023-05-20 22:36:51,25023,Lemon Soda,50.0,3.0,150.0,0.0,7.5,157.5,7.0,biller,0,,Deserts & Mocktails,
2023-05-20,2023-05-20 22:38:20,25024,Fresh Lemon Juice,35.0,1.0,35.0,0.0,1.76,36.76,25.0,biller,0,,Deserts & Mocktails,
2023-05-21,2023-05-21 12:27:59,25025,Soft Drink 600ml,40.0,1.0,40.0,0.0,2.0,42.0,50.0,biller,0,,Deserts & Mocktails,
2023-05-21,2023-05-21 13:09:23,25026,Butterscotch Milk Shake,110.0,1.0,110.0,0.0,5.5,115.5,4.0,biller,0,,Deserts & Mocktails,
2023-05-21,2023-05-21 13:09:23,25026,Fresh Lemon Juice,35.0,2.0,70.0,0.0,3.5,73.5,4.0,biller,0,,Deserts & Mocktails,
2023-05-21,2023-05-21 13:24:17,25027,Chapathi (2 No),50.0,1.0,50.0,0.0,2.5,52.5,3.0,biller,0,,Indian Breads,
2023-05-21,2023-05-21 13:24:17,25027,Chicken 65,160.0,1.0,160.0,0.0,8.0,168.0,3.0,biller,0,,NON VEG STARTERS CHICKEN,
2023-05-21,2023-05-21 13:24:17,25027,Chicken Biriyani With Raitha And Gravy,160.0,1.0,160.0,0.0,8.0,168.0,3.0,biller,0,,NON VEG BRIYANI & RICE,
2023-05-21,2023-05-21 13:24:17,25027,Lemon Soda,50.0,2.0,100.0,0.0,5.0,105.0,3.0,biller,0,,Deserts & Mocktails,
2023-05-21,2023-05-21 13:24:17,25027,Mineral Water,20.0,2.0,40.0,0.0,2.0,42.0,3.0,biller,0,,Deserts & Mocktails,
2023-05-21,2023-05-21 13:24:17,25027,Pepper Chicken Gravy,170.0,1.0,170.0,0.0,8.5,178.5,3.0,biller,0,,Non Veg Gravy,
2023-05-21,2023-05-21 13:34:58,25028,Butter Chicken Gravy,170.0,1.0,170.0,0.0,8.5,178.5,13.0,biller,0,,Non Veg Gravy,
2023-05-21,2023-05-21 13:34:58,25028,Kadai Paneer,150.0,1.0,150.0,0.0,7.5,157.5,13.0,biller,0,,Veg Gravy,
2023-05-21,2023-05-21 13:34:58,25028,Mineral Water,20.0,2.0,40.0,0.0,2.0,42.0,13.0,biller,0,,Deserts & Mocktails,
2023-05-21,2023-05-21 13:34:58,25028,Pulka (2 No),40.0,2.0,80.0,0.0,4.0,84.0,13.0,biller,0,,Indian Breads,
2023-05-21,2023-05-21 13:34:58,25028,Pulka (2 No),40.0,4.0,160.0,0.0,8.0,168.0,13.0,biller,0,,Indian Breads,
2023-05-21,2023-05-21 13:34:58,25028,Singapore Noodles Veg,130.0,1.0,130.0,0.0,6.5,136.5,13.0,biller,0,,VEG BIRYANI & RICE,
2023-05-21,2023-05-21 13:36:58,25029,Soft Drink 600ml,40.0,1.0,40.0,0.0,2.0,42.0,45.0,biller,0,,Deserts & Mocktails,
2023-05-21,2023-05-21 13:50:56,25030,Thandoor Chicken Half,199.0,1.0,199.0,0.0,9.94,208.94,50.0,biller,0,,Non Veg Tandoor,
2023-05-21,2023-05-21 14:35:58,25031,Paneer- 65,140.0,1.0,140.0,0.0,7.0,147.0,50.0,biller,0,,Veg Starters,
2023-05-21,2023-05-21 14:47:26,25032,Blue Lagoon,99.0,2.0,198.0,0.0,9.9,207.9,3.0,biller,0,,Deserts & Mocktails,
2023-05-21,2023-05-21 14:47:26,25032,Chicken Biriyani With Raitha And Gravy,160.0,4.0,640.0,0.0,32.0,672.0,3.0,biller,0,,NON VEG BRIYANI & RICE,
2023-05-21,2023-05-21 14:47:26,25032,Fish 65,199.0,1.0,199.0,0.0,9.94,208.94,3.0,biller,0,,NON VEG STARTERS FISH,
2023-05-21,2023-05-21 14:47:26,25032,Mineral Water,20.0,2.0,40.0,0.0,2.0,42.0,3.0,biller,0,,Deserts & Mocktails,
2023-05-21,2023-05-21 14:47:26,25032,Mojito,99.0,3.0,297.0,0.0,14.86,311.86,3.0,biller,0,,Deserts & Mocktails,
2023-05-21,2023-05-21 14:47:26,25032,Schezwan Chicken  Fried Rice,160.0,1.0,160.0,0.0,8.0,168.0,3.0,biller,0,,NON VEG BRIYANI & RICE,
2023-05-21,2023-05-21 14:54:07,25033,Chapathi (2 No),50.0,2.0,100.0,0.0,5.0,105.0,13.0,biller,0,,Indian Breads,
2023-05-21,2023-05-21 14:54:07,25033,Chocolate Scoop,80.0,2.0,160.0,0.0,8.0,168.0,13.0,biller,0,,Deserts & Mocktails,
2023-05-21,2023-05-21 14:54:07,25033,Mineral Water,20.0,1.0,20.0,0.0,1.0,21.0,13.0,biller,0,,Deserts & Mocktails,
2023-05-21,2023-05-21 14:54:07,25033,Pepper Chicken Gravy,170.0,1.0,170.0,0.0,8.5,178.5,13.0,biller,0,,Non Veg Gravy,
2023-05-21,2023-05-21 15:12:21,25034,Chicken 65,160.0,1.0,160.0,0.0,8.0,168.0,15.0,biller,0,,NON VEG STARTERS CHICKEN,
2023-05-21,2023-05-21 15:12:21,25034,Egg Briyani With Raitha And Chicken Gravy,140.0,1.0,140.0,0.0,7.0,147.0,15.0,biller,0,,NON VEG BRIYANI & RICE,
2023-05-21,2023-05-21 15:12:21,25034,Fresh Lemon Juice,35.0,1.0,35.0,0.0,1.76,36.76,15.0,biller,0,,Deserts & Mocktails,
2023-05-21,2023-05-21 15:24:57,25035,Egg Briyani With Raitha And Chicken Gravy,140.0,2.0,280.0,0.0,14.0,294.0,4.0,biller,0,,NON VEG BRIYANI & RICE,
2023-05-21,2023-05-21 15:24:57,25035,Mineral Water,20.0,1.0,20.0,0.0,1.0,21.0,4.0,biller,0,,Deserts & Mocktails,
2023-05-21,2023-05-21 15:24:57,25035,Thandoor Chicken Half,199.0,1.0,199.0,0.0,9.94,208.94,4.0,biller,0,,Non Veg Tandoor,
2023-05-21,2023-05-21 15:30:36,25036,Chicken 65,160.0,1.0,160.0,0.0,8.0,168.0,16.0,biller,0,,NON VEG STARTERS CHICKEN,
2023-05-21,2023-05-21 15:30:36,25036,Chicken Biriyani With Raitha And Gravy,160.0,1.0,160.0,0.0,8.0,168.0,16.0,biller,0,,NON VEG BRIYANI & RICE,
2023-05-21,2023-05-21 15:30:36,25036,Chicken Biriyani With Raitha And Gravy,160.0,3.0,480.0,0.0,24.0,504.0,16.0,biller,0,,NON VEG BRIYANI & RICE,
2023-05-21,2023-05-21 15:30:36,25036,Chocolate Scoop,80.0,1.0,80.0,0.0,4.0,84.0,16.0,biller,0,,Deserts & Mocktails,
2023-05-21,2023-05-21 15:30:36,25036,Egg Fried Rice,140.0,2.0,280.0,0.0,14.0,294.0,16.0,biller,0,,NON VEG BRIYANI & RICE,
2023-05-21,2023-05-21 15:30:36,25036,Fish 65,199.0,1.0,199.0,0.0,9.94,208.94,16.0,biller,0,,NON VEG STARTERS FISH,
2023-05-21,2023-05-21 15:30:36,25036,Fresh Lemon Juice,35.0,2.0,70.0,0.0,3.5,73.5,16.0,biller,0,,Deserts & Mocktails,
2023-05-21,2023-05-21 15:30:36,25036,Mineral Water,20.0,1.0,20.0,0.0,1.0,21.0,16.0,biller,0,,Deserts & Mocktails,
2023-05-21,2023-05-21 15:30:36,25036,Prawn 65,199.0,2.0,398.0,0.0,19.9,417.9,16.0,biller,0,,NON VEG STARTERS FISH,
2023-05-21,2023-05-21 15:30:36,25036,Strawberry Scoop,80.0,1.0,80.0,0.0,4.0,84.0,16.0,biller,0,,Deserts & Mocktails,
2023-05-21,2023-05-21 17:54:12,25037,Chicken Fried Rice,160.0,2.0,320.0,0.0,16.0,336.0,10.0,biller,0,,NON VEG BRIYANI & RICE,
2023-05-21,2023-05-21 18:57:20,25038,French Fries,100.0,1.0,100.0,0.0,5.0,105.0,4.0,biller,0,,Veg Starters,
2023-05-21,2023-05-21 18:57:20,25038,Fresh Lemon Juice,35.0,2.0,70.0,0.0,3.5,73.5,4.0,biller,0,,Deserts & Mocktails,
2023-05-21,2023-05-21 18:57:20,25038,Mint Lemon Juice,40.0,1.0,40.0,0.0,2.0,42.0,4.0,biller,0,,Deserts & Mocktails,
2023-05-21,2023-05-21 19:17:23,25039,Mineral Water,20.0,1.0,20.0,0.0,1.0,21.0,6.0,biller,0,,Deserts & Mocktails,
2023-05-21,2023-05-21 19:17:23,25039,Vegetable Pepper Soup,80.0,1.0,80.0,0.0,4.0,84.0,6.0,biller,0,,Veg Soup,
2023-05-21,2023-05-21 19:31:29,25040,Fresh Lemon Juice,35.0,1.0,35.0,0.0,1.76,36.76,4.0,biller,0,,Deserts & Mocktails,
2023-05-21,2023-05-21 20:31:22,25041,Paneer Manchurian,140.0,1.0,140.0,0.0,7.0,147.0,50.0,biller,0,,Veg Starters,
2023-05-21,2023-05-21 20:43:08,25042,Chicken Fried Rice,160.0,1.0,160.0,0.0,8.0,168.0,3.0,biller,0,,NON VEG BRIYANI & RICE,
2023-05-21,2023-05-21 20:43:08,25042,Mineral Water,20.0,1.0,20.0,0.0,1.0,21.0,3.0,biller,0,,Deserts & Mocktails,
2023-05-21,2023-05-21 20:43:08,25042,Pichipotta Kozhivaruval,160.0,1.0,160.0,0.0,8.0,168.0,3.0,biller,0,,NON VEG STARTERS CHICKEN,
2023-05-21,2023-05-21 20:50:43,25043,Channa Masala,140.0,1.0,140.0,0.0,7.0,147.0,50.0,biller,0,,Veg Gravy,
2023-05-21,2023-05-21 20:50:43,25043,Roti,40.0,4.0,160.0,0.0,8.0,168.0,50.0,biller,0,,Indian Breads,
2023-05-21,2023-05-21 21:01:07,25044,Butter Roti,50.0,3.0,150.0,0.0,7.5,157.5,41.0,biller,0,,Indian Breads,
2023-05-21,2023-05-21 21:01:07,25044,Kadai Chicken,170.0,1.0,170.0,0.0,8.5,178.5,41.0,biller,0,,Non Veg Gravy,
2023-05-21,2023-05-21 21:01:07,25044,Manchow Chicken Soup,90.0,1.0,90.0,0.0,4.5,94.5,41.0,biller,0,,Non Veg Soup,
2023-05-21,2023-05-21 21:01:07,25044,Mineral Water,20.0,1.0,20.0,0.0,1.0,21.0,41.0,biller,0,,Deserts & Mocktails,
2023-05-21,2023-05-21 21:01:07,25044,Mineral Water,20.0,1.0,20.0,0.0,1.0,21.0,41.0,biller,0,,Deserts & Mocktails,
2023-05-21,2023-05-21 21:01:07,25044,Mint Lime Soda,55.0,4.0,220.0,0.0,11.0,231.0,41.0,biller,0,,Deserts & Mocktails,
2023-05-21,2023-05-21 21:01:07,25044,Pepper Chicken Gravy,170.0,1.0,170.0,0.0,8.5,178.5,41.0,biller,0,,Non Veg Gravy,
2023-05-21,2023-05-21 21:01:07,25044,Pepper Tandoori Chicken ( Full ),399.0,1.0,399.0,0.0,19.96,418.96,41.0,biller,0,,Non Veg Tandoor,
2023-05-21,2023-05-21 21:01:07,25044,Tandoori Paratha,60.0,3.0,180.0,0.0,9.0,189.0,41.0,biller,0,,Indian Breads,
2023-05-21,2023-05-21 21:20:19,25045,Singapore Noodles Veg,130.0,1.0,130.0,0.0,6.5,136.5,9.0,biller,0,,VEG BIRYANI & RICE,
2023-05-21,2023-05-21 21:20:19,25045,Veg Noodles,130.0,1.0,130.0,0.0,6.5,136.5,9.0,biller,0,,VEG BIRYANI & RICE,
2023-05-21,2023-05-21 21:28:35,25046,Fresh Lemon Juice,35.0,1.0,35.0,0.0,1.76,36.76,2.0,biller,0,,Deserts & Mocktails,
2023-05-21,2023-05-21 21:29:28,25047,Dragon Babycorn,160.0,1.0,160.0,0.0,8.0,168.0,10.0,biller,0,,Veg Starters,
2023-05-21,2023-05-21 21:29:28,25047,Paneer Manchurian,140.0,1.0,140.0,0.0,7.0,147.0,10.0,biller,0,,Veg Starters,
2023-05-21,2023-05-21 21:32:04,25048,Mushroom Manchurian,140.0,1.0,140.0,0.0,7.0,147.0,11.0,biller,0,,Veg Starters,
